person_id,title,firm,Calculated Duration
2464,Database Administrator Part Sales Manager,ALL Data Inc AutoZone,0
2465,Oracle and SQL Database Administrator,Accenture,5
2466,SOFTWARE DEVELOPER DATABASE ADMINISTRATOR DEVELOPER,PEAPOD NORTHWESTERN UNIVERSITY NORTHWESTERN UNIVERSITY,0
2467,Producer Database Administrator Suite Supervisor,V-103/WAOK Durable Medical Supply Georgia Dome,10
2468,Associate System Administrator Database Analyst,Dominion Dealer Solutions Dominion Dealer Solutions,11
2469,Email Database Administrator Warehouse Worker,Beauty Care Choices Mission Beauty Salon and Spa,0
2470,Network Marketing Representative Database Administrator,Seacret NHS Pharma Inc,0
2471,Database Administrator Substitute Teacher Machinist,Provalus Escambia County Board of Education Longleaf Machining,0
2472,Social Media Coordinator Database Administrator,Herbalife International Herbalife International,10
2473,"Data Associate Internee, DATABASE ADMINISTRATOR",Samasource Uganda Revenue Authority,9
2474,Database Administrator SQL Server DBA,Barsema Labs Micron Technology,0
2475,"Database Administrator PL/SQL Developer Installation, up gradation 10g, 11g and 12c grid control installation",Wipro InfoTech MBK Software Mattel Inc,0
2476,Business Analyst Intern Database Administrator,Tata Consultancy Services Thirdware Global Services,5
2477,Graduate Teaching Assistant Database Administrator,Texas A&M University MEMAS INDIA,0
2478,Security Officer MySQL Database Administrator,US Security Associates Benjamin Market,9
2479,Database Administrator / Technical Support Constituent Intern,"ReServe, Inc Office of Rep. Peter Barca",12
2480,Database Administrator Scientist - Product Development,Haisheng International Inc Haisheng International Inc,13
2481,Sr. Database Administrator/ Project Manager,Braindigit IT Solutions,10
2482,Database Administrator Database Technician - Chico State Data Warehouse,"Build.com CALIFORNIA STATE UNIVERSITY, CHICO",0
2483,Sales Agent CEO Database Administrator,THE CATALYST AGENCY ONLINE APPOINTMENTS LLC JTS Health Partners,13
2484,SQL DBA Database Administrator (SQL),Karisma LLC Commercial Bank of Ethiopia,5
2485,Database Administrator (Part-Time) Private Healthcare Provider Education and Training Office Assistant,World Bridge Partners Platinum Horse Music Group Department of Labor Exeter Job Corps Academy,11
2486,Database Administrator SQL Server DBA,DataGroup H.H.Greg,13
2487,"Associate Engineer - Oracle, Database Administrator",Community Health Systems,3
2488,Associate Database Administrator Z/OS,PHEAA,0
2489,Database Administrator I Software Engineer,Time Analytic and Shared Services Pvt. Ltd Birlasoft (INDIA) Pvt. Ltd,0
2490,Software Developer Database Administrator Intern,"Lynxspring, Inc Associated Electric Cooperative",0
2491,Oracle Database Administrator Associate Tech ASSOCIATE PROGRAM OFFICER ADMINISTRATIVE CLERK,APEX CONSOLIDATED NETWORK INC Fuchs North America MINISTRY OF ENERGY NIERMANN WEEKS,19
2492,Oracle Database Administrator Desktop support,Boltos Solutions Information Technology Inc South Baltimore County Medical Center,11
2493,Database Administrator,Bereans Information Technology,9
2494,Data Scientist Production Database Administrator,CDK Global Elead One,0
2495,Database Administrator & System Analyst (contractor),Walter Reed National Military Medical Center,12
2496,"Coordinating/working with Tier II DBAs, determining and creating change procedures/steps for database optimization Provided database design/administration for production, development and testing environments Provided frontline support in Managing in-house Oracle Databases running on Window NT, UNIX, Sun Solaris and Linux","Quality investigations Inc Oracle DBA ATT Inc AC-Technologies Inc., a Nortel Solutions Company",16
2497,Patient Services Oracle 11g Database Administrator,University Of Maryland Medical Center Boltos Solutions Institute,11
2498,Database Analyst and System Administrator,NALCOMIS,0
2499,Oracle Database Administrator Data entry Systems Analyst,Top Group Technologies Neo- Matrix Expert LTD,16
2500,Database Administrator Administrative Assistant / Database Administrator,"Unemployed HMEA, Inc.",16
2501,BUSINESS ANALYST DATABASE ADMINISTRATOR INTERN,KPIT TECHNOLOGIES (INDIA) FOCUS TRAINING SERVICES (India),3
2502,Oracle DBA Oracle Database Administrator,WIPRO TECHNOLOGIES BROWN GREER,0
2503,SQL Server Database Administrator & Developer,Champion Consulting Group,10
2504,Database Administrator / Viticulturalist / Geospatial Analyst,"Advanced Viticulture Consulting, Inc",2
2505,IT Assistant Database Administrator,CoAR NGO Ministry of Education,0
2506,MEMBER BENEFITS COORDINATOR DATABASE ADMINISTRATOR,"AGIA, INC ",3
2507,BI Engineer and Database Administrator,Hsenid Business Solutions (Pvt) Ltd,9
2508,Engineer Housemen Database Administrator Head housekeeper,Ramada Marco polo Beach resort Margaritaville Hollywood Beach Resort Appraisals Xpress llc Quality inn & suites,11
2509,ICT Officer Developer Database Administrator,AIDS Information Centre Uganda Data Team Uganda Ltd AIDS Information Centre,13
2510,Database Administrator Web Designer/Developer,KCP&L SPARKS Infosys,11
2511,Data Integration Specialist Database Administrator,Evergreen Home Loans Evergreen Home Loans,0
2512,Test Analyst Tester Database Administrator,Comcast Comcast General Motors,13
2513,Warehouse Database Administrator Web Design,Distribution Resource International Inc Hengyou Water,0
2514,Operations Analyst Supervisor Database Administrator,"Innovation and Technology Management, New York University Jerome S. Coles Athletic Center BrainAI",0
2515,SQL Database Administrator SQL Database Administrator SQL Database Administrator,IPSoft Inc V-Tech Solutions Tech Mahindra,5
2516,Technical Consultant Executive Database Administrator,"Academic Technology, MARIST COLLEGE THOMSON DIGITAL",0
2517,Oracle Apps DBA Sr. Oracle Database Administrator Sr. Oracle Database Administrator Sr. Oracle Database Administrator Database Administrator Database Administrator Sr. Oracle Database Administrator Sr. Oracle Database Administrator,"Home Box Office, Inc Tufts Health Plan Fallon Health Wells Fargo PayPal-eBay Public Communication Services Kaiser Permanente Fallon Health",48
2518,Salesforce Database Administrator Salesforce Consultant,Stand Together Stand Together,9
2519,Customer Service Representative Database Administrator Self-Employed Researcher and Implementer,The Home Depot Christus  Simtable,12
2520,Database Specialist Salesforce System Administrator,Camden Coalition of Healthcare Providers Phipps Neighborhoods,9
2521,Database Administrator/Engineer TechOps Analyst,Human Capital Management Human Capital Management,12
2522,Help Desk Analyst Database Administrator,Appalachian State University Gaming Community,7
2523,Program Manager Database Administrator,Lear Corporation Lear Corporation,0
2524,Database Administrator System Analyst Intern,Mashpedia.com Supercard Limited,0
2525,Database Developer/ Administrator Business Analyst,CTS America MedPro Solutions,0
2526,Application Database Administrator Application Database Administrator Application Database Administrator,Prachi Enterprise The RSquare System Company URO Technology,4
2527,Database Administrator Business Intelligence Specialist Digital Marketing Analyst,Tibco Spotfire A&W Healthcare Management Gadinsky Real Estate,0
2528,Engineer Housemen Database Administrator Superviser,Ramada Marco polo Beach resort Margaritaville Hollywood Beach Resort Appraisals Xpress llc Quality inn & suites,11
2529,Database Administrator & Webmaster Student Assistant StepUp Leadership Summer Program,"Students Office - Division of Student Affairs, University of Florida Language Learning Center, University of Florida Gainesville, FL",0
2530,Website Content Writer Database Administrator,Wilton Public Schools Cancer Research UK,26
2531,Hadoop / Spark Developer Database Administrator,Esvee Technologies Inc Indore,0
2532,Database Administrator/Sourcer Busser/Host,"Consolidated Business Associates, Inc Bertucci's Italian Restaurant",0
2533,Database Marketing Administrator CRM Analyst,Penn National Gaming MGM Resorts International,0
2534,Database Administrator Part-Time Manager , Detail Driven Car Wash Centene Corporation,4
2535,Security Analyst Database Administrator,Mubuxx LLC Maryland Department of Corrections,0
2536,Server Database Administrator Staff Auditor,Facci Ristorante Facci Ristorante Davis and Associates,0
2537,SQL Database Administrator SQL Database Administrator Database Administrator (INTERNSHIP),Data Group USA Sholla Corporate Ethiopian Civil Aviation Authority,10
2538,Oracle DBA,CHAVERAN Inc,16
2539,Jr. Database Administrator Operational Manager,DATANIX TECHNOLOGY MORGAN STATE UNIVERSITY,3
2540,Purchasing Manager and Database Administrator,Cummins Turbo Technologies,0
2541,Sr. PostgreSQL DBA/ Database Administrator,Synchrony Financial,10
2542,FREELANCE Database Administrator / IT Support,FREELANCE TOP LINE CONSTRUCTION RENOVATIONS,0
2543,Database Administrator Information Technology Analyst,U.S. Marine Corps U.S. Marine Corps,10
2544,Software Engineer III Database Administrator,COUNTY OF SANTA CLARA Aspira Scientific,0
2545,Junior Database Administrator Business Analyst,SoCal Office Technologies SoCal Office Technologies,9
2546,Senior System Analyst Senior System Analyst Database Administrator Senior System Analyst Senior System Analyst Senior System Analyst Senior System Analyst Senior System Analyst Senior System Analyst,Mesiniaga Berhad Protech Synergy Theta Service ExcelForce CMG Hup Kee Hardware LogicaCMG Infopro Sdn Bhd Computer System Advisers (CSA),25
2547,Procurement & Contracts Specialist Database Administrator Procurement & Contracts Specialist,"Georgia Department of Public Health Georgia Department of Community Health DPO, Armed Forces Europe",15
2548,Database Administrator Oracle Database Administrator Oracle Database Administrator Intern,Verizon Global Database Consulting LLC Chaveran Inc,0
2549,Statistician - Database administrator Medical representative,S.C. Toluna Romania S.R.L S.C. MIP Pharma S.R.L,0
2550,Faculty/ Database Administrator Material Handler Cashier,CRC Institute Volt Workforce Del Taco,17
2551,Database/Data Analyst Network Administrator Business Analyst,"Mathcraft Security Technologies, Inc General Dynamics Sky Solutions",3
2552,Campus Field Staff Database Administrator Campus Intern,Cru Stage One Productions Cru,0
2553,CUSTOMER SERVICE REPRESENTATIVE ENRICHMENT COUNSELOR DATABASE ADMINISTRATOR,AUTO ZONE INC WAYMAN COMMUNITY DEVELOPMENT CORPORATION EDNA'S LITTLE PEARLS,0
2554,Assistant Database Administrator Applications Specialist/Data Entry Clerk Energy Assistant Server Behavioral Health Technician,Steptoe & Johnson PLLC Steptoe & Johnson PLLC Steptoe & Johnson PLLC Recovery Sports Bar & Grill Recovery Sports Bar & Grill,0
2555,Database Analyst/Specialist Database Analyst Analyst Intern Junior Database Administrator Information Technology Admin/Help Desk Intern,National Association of College and University Attorneys benel Solutions LMS K12 Inc. K12 Inc.,0
2556,Junior Database Administrator Pharmacy Technician Waiter,Data N Tech Loudoun Pharmacy Rasoi of India,0
2557,Teradata Database Administrator Database Administrator Oracle Database Administrator,Ford Motor Company British American Tobacco ABN AMRO Bank,17
2558,Database Administrator Intern Oracle DBA,LabCorp Tech Mahindra,0
2559,SQL Server Database Administrator SQL Server Database Administrator SQL Server Database Administrator,Daon Trusted Identity Services Advanced Patient Advocacy Research Triangle Institute,5
2560,Database Administrator Database Administrator Internship Alumni Outreach and Development Assistant,GLOBAL ACCESS TECHNOLOGIES GLOBAL ACCESS TECHNOLOGIES RUDOLF STEINER SCHOOL OF ANN ARBOR,0
2561,Oracle/Cassandra Database Administrator Oracle/Cassandra Database Administrator,Kimpton Hotels and Restaurants Metro Net Limited,8
2562,IT/ Database Administrator Auto Detail Shop Manager,PUGET SOUND LABOR AGENCY CHINOOK PARKING,5
2563,Database Administrator Database Administrator Student Developer CO-OP Electrical Engineer Quality Auditor,SelectQuote SAIC KSU Information Systems Office KSU Information Systems Office Florence Mfg,0
2564,SQL Server Database Administrator SQL Server Database Administrator,WAYFAIR TCS,5
2565,Sr. Database Administrator/Developer Sr. SQL DBA/Developer Database Administrator/Developer,Bank of America NFU Mutual Insurance Company Ethiopian Airlines - ET,10
2566,ORACLE DATABASE ADMINISTRATOR Oracle DBA,WALMART Xerox Corp,0
2567,Cashier / Stock Person Cashier Database Administrator,Bottle King Mama Doris llc Golf Course food concession ALLNATIONS TILES,0
2568,Jr. Database Administrator Jr. Database Administrator Jr. Database Administrator,Ant Square Spark NZ Ltd GreyLogic Technologies,13
